Source       ,Target       ,Type   ,Category              ,Weight
DOID:0060324 ,PA445312     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,DOID:0050061 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,DOID:12386   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,PA445795     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,DOID:11263   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,PA166048776  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,PA445196     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,DOID:11976   ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:0060324 ,DOID:104     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:0060324 ,PA445883     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:0060324 ,PA445298     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,PA166048755  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,DOID:0060185 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,PA444859     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,PA445361     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,PA445829     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,PA444278     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,PA445355     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:0060324 ,PA165108506  ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:0060324 ,PA445672     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:0060324 ,PA443655     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:0060324 ,DOID:7475    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,PA443749     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,PA165109103  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,DOID:11337   ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:0060324 ,PA443945     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,PA444745     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,PA443247     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,PA443913     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,DOID:8596    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,DOID:11330   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,PA444267     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060324 ,PA445903     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5165    ,PA443624     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5165    ,PA151958383  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5165    ,PA445792     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5165    ,DOID:5289    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5165    ,DOID:0060123 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5165    ,PA444685     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5165    ,DOID:4919    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5165    ,DOID:4467    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,PA444845     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,DOID:4919    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,DOID:5520    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,PA443265     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,DOID:4467    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,DOID:4897    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,PA443627     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,DOID:0080639 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,PA444685     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,PA443512     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,DOID:2994    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,DOID:5165    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,DOID:4074    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,PA447138     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,PA160680212  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,PA445792     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,DOID:0060123 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,PA151958383  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,DOID:4006    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,DOID:0050743 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,PA443624     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,DOID:0050865 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,DOID:3907    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,PA444840     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,PA443622     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:5289    ,PA445010     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0090016 ,PA446182     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0090016 ,PA445340     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0090016 ,PA444845     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0090016 ,PA160680212  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0090016 ,DOID:3234    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0090016 ,PA444762     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0090016 ,PA446304     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0090016 ,PA444985     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0090016 ,DOID:0050747 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0090016 ,PA445010     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0090016 ,PA447055     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0090016 ,PA445013     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0090016 ,PA444756     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0090016 ,DOID:0050743 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0090016 ,PA443340     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0090016 ,PA443331     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0090016 ,PA444840     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0090016 ,PA444750     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0090016 ,PA446169     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0090016 ,PA445015     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,PA444465     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,DOID:11100   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,PA443833     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,PA445972     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,DOID:11330   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,DOID:14654   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,DOID:0050052 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,DOID:10921   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,DOID:11263   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,PA445196     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:9463    ,DOID:365     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,PA444745     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,DOID:9700    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,PA445992     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,DOID:9402    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,DOID:11506   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,DOID:9746    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,PA165109120  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,PA445960     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,DOID:9600    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,PA165108506  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,DOID:14095   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,DOID:0050480 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,PA445970     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,PA443973     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,PA444915     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,DOID:10242   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,DOID:7551    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,PA165108477  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:9463    ,DOID:8463    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:1412    ,PA445992     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:1412    ,PA443833     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,PA443796     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
DOID:0060185 ,PA165109103  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,DOID:104     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
DOID:0060185 ,DOID:8881    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,DOID:1168    ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
DOID:0060185 ,DOID:11573   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,DOID:11337   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,PA445113     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,DOID:10242   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,PA443432     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,DOID:0060324 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,DOID:12386   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,DOID:11976   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,PA445355     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:0060185 ,PA445298     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,PA443749     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,PA444267     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,PA445676     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,DOID:8596    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,PA443655     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,DOID:0060000 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,PA165108506  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,PA445829     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,DOID:3146    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,PA166114942  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,PA443425     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
DOID:0060185 ,PA444278     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:0060185 ,DOID:7475    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA443464     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,DOID:1340    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA445004     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:8924    ,PA446171     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,DOID:0060192 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,DOID:12119   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA445828     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:8924    ,PA445010     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:8924    ,PA443434     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA444760     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA443750     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,DOID:8654    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:8924    ,PA444822     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:8924    ,PA443815     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA443560     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:8924    ,DOID:3683    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:8924    ,PA446169     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA445089     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA444685     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA445597     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA444987     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:8924    ,PA445599     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,DOID:2871    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA444850     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA160680212  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA445555     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,DOID:3459    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA443580     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,DOID:12132   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA445100     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA445551     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA445204     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA444352     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA444823     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,DOID:4648    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA446205     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,DOID:718     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA445538     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA446861     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA444985     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:8924    ,PA443720     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:0060185 ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
DOID:104     ,DOID:9700    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA443945     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:5052    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA443829     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:9402    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:0060324 ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,DOID:13431   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA166048776  ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,DOID:1019    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:12385   ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,DOID:11330   ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
DOID:104     ,DOID:7475    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,PA444327     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA444267     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA445196     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,PA444278     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:0050242 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA445795     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA443913     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,PA444745     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,PA443566     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:10773   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA445188     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:9113    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,DOID:10371   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA445298     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:2518    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA443385     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:869     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:8881    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA165109103  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA166048755  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA445312     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,PA443833     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA165108506  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA445355     ,Dirigé ,WITH_COMMON_TREATMENT ,   7.0
DOID:104     ,DOID:10457   ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,PA445483     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:6195    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:12386   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA445672     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
DOID:104     ,PA443749     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,PA443822     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:7551    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,PA444253     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:14095   ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,DOID:3055    ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,PA165108477  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA445676     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:11573   ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,PA443655     ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
DOID:104     ,DOID:13036   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA445913     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA444825     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:2123    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA445829     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA165109006  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA446721     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,DOID:1343    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:8596    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA445883     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,DOID:11263   ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,DOID:1022    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:10242   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:2799    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA446421     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:12384   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:2112    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA445047     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA444280     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:13035   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA443432     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,PA445970     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,PA445992     ,Dirigé ,WITH_COMMON_TREATMENT ,   5.0
DOID:104     ,DOID:11976   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA445113     ,Dirigé ,WITH_COMMON_TREATMENT ,   3.0
DOID:104     ,DOID:0060000 ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,DOID:14654   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA443517     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:782     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA445165     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA166048734  ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,DOID:2113    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:11100   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA444814     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:11337   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,DOID:3401    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:104     ,PA443570     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:104     ,PA443247     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:2055    ,PA444270     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:2055    ,PA446854     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:2055    ,PA447006     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:2055    ,PA447004     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:2055    ,DOID:6364    ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
DOID:2055    ,DOID:10937   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:2055    ,DOID:302     ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
DOID:2055    ,PA446215     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:2055    ,PA444071     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:2055    ,DOID:12382   ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:2055    ,DOID:2481    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:2055    ,DOID:11328   ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:2055    ,PA447199     ,Dirigé ,WITH_COMMON_TREATMENT ,   7.0
DOID:2055    ,DOID:0060040 ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:2055    ,PA443853     ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
DOID:2055    ,DOID:9584    ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:2055    ,DOID:12098   ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:2055    ,PA444070     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:2055    ,PA447212     ,Dirigé ,WITH_COMMON_TREATMENT ,   5.0
DOID:2055    ,PA447194     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:2055    ,PA166197121  ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:2055    ,PA445301     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:2055    ,DOID:0050432 ,Dirigé ,WITH_COMMON_TREATMENT ,   4.0
DOID:2055    ,PA445528     ,Dirigé ,WITH_COMMON_TREATMENT ,   2.0
DOID:2055    ,PA445864     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
DOID:2055    ,PA445093     ,Dirigé ,WITH_COMMON_TREATMENT ,   1.0
