DrugBank ID	Name	SMILES	InChI	Generic Names	Wikidata URL
01126	dutasteride	CC12CCC3C(C1CCC2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CCC5C3(C=CC(=O)N5)C	InChI=1S/C27H30F6N2O2/c1-24-11-9-17-15(4-8-21-25(17,2)12-10-22(36)35-21)16(24)6-7-19(24)23(37)34-20-13-14(26(28,29)30)3-5-18(20)27(31,32)33/h3,5,10,12-13,15-17,19,21H,4,6-9,11H2,1-2H3,(H,34,37)(H,35,36)/t15-,16-,17-,19+,21+,24-,25+/m0/s1	(5alpha,17beta)-N-(2,5-bis(trifluoromethyl)phenyl)-3-oxo-4-azaandrost-1-ene-17-carboxamide ; alpha,alpha,alpha,alpha',alpha',alpha'-hexafluoro-3-oxo-4-aza-5alpha-androst-1-ene-17beta-carboxy-2',5'-xylidide ; Avodart ; GG-745 ; GI-198745	http://www.wikidata.org/entity/Q424760
01127	(RS)-econazole	C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl	InChI=1S/C18H15Cl3N2O/c19-14-3-1-13(2-4-14)11-24-18(10-23-8-7-22-12-23)16-6-5-15(20)9-17(16)21/h1-9,12,18H,10-11H2	(+-)-econazole ; 1-{2,4-dichloro-beta-[(p-chlorobenzyl)oxy]phenethyl}imidazole ; econazole ; R-14827	http://www.wikidata.org/entity/Q417141
08167	methylene blue cation	CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2	InChI=1S/C16H18N3S/c1-18(2)11-5-7-13-15(9-11)20-16-10-12(19(3)4)6-8-14(16)17-13/h5-10H,1-4H3/q+1	Methylene blue cation ; Methylthioninium	http://www.wikidata.org/entity/Q27097395
09073	palbociclib	CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C	InChI=1S/C24H29N7O2/c1-15-19-14-27-24(28-20-8-7-18(13-26-20)30-11-9-25-10-12-30)29-22(19)31(17-5-3-4-6-17)23(33)21(15)16(2)32/h7-8,13-14,17,25H,3-6,9-12H2,1-2H3,(H,26,27,28,29)	6-acetyl-8-cyclopentyl-5-methyl-2-(5-piperazin-1-ylpyridin-2-ylamino)-8H-pyrido[2,3-d]pyrimidin-7-one ; 6-acetyl-8-cyclopentyl-5-methyl-2-{[5-(piperazin-1-yl)pyridin-2-yl]amino}pyrido[2,3-d]pyrimidin-7(8H)-one ; PD 0332991 ; PD 332991 ; PD-0332991 ; PD0332991	http://www.wikidata.org/entity/Q15269707
00628	clorazepic acid	C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)C(=O)O	InChI=1S/C16H11ClN2O3/c17-10-6-7-12-11(8-10)13(9-4-2-1-3-5-9)19-14(16(21)22)15(20)18-12/h1-8,14H,(H,18,20)(H,21,22)	Clorazepate ; 4306 CB ; 7-chloro-2,3-dihydro-2,2-dihydroxy-5-phenyl-1H-1,4-benzodiazepine-3-carboxylic acid ; 7-chloro-2,3-dihydro-2,2-Dihydroxy-5-phenyl-1H-1,4-benzodiazepine-3-carboxylic acid ; clorazepate ; Clorazepic acid ; Tranxene	http://www.wikidata.org/entity/Q418850
08913	radium ra-223 dichloride	[Cl-].[Cl-].[Ra+2]	InChI=1S/2ClH.Ra/h2*1H;/q;;+2/p-2/i;;1-3	alpharadin ; Alpharadin ; bay-88-8223 ; bay88-8223 ; radium chloride (223racl2) ; radium chloride ra-223 ; RADIUM CHLORIDE RA-223 ; radium ra 223 dichloride ; Radium Ra 223 Dichloride ; Radium Ra-223 dichloride ; radium ra223 dichloride ; Radium-223 chloride ; Radium-223 dichloride ; Xofigo	http://www.wikidata.org/entity/Q4735269
00170	menadione	CC1=CC(=O)C2=CC=CC=C2C1=O	InChI=1S/C11H8O2/c1-7-6-10(12)8-4-2-3-5-9(8)11(7)13/h2-6H,1H3	Menadione ; 2-methyl-1,4-dihydronaphthalene-1,4-dione ; 2-Methyl-1,4-naftochinon ; 2-Methyl-1,4-naphthalendione ; 2-Methyl-1,4-Naphthalenedione ; 2-Methyl-1,4-naphthochinon ; 2-Methyl-1,4-naphthodione ; 2-Methyl-1,4-naphthoquinone ; 3-Methyl-1,4-naphthoquinone ; Aquakay ; Aquinone ; Hemodal ; Juva-K ; K-Thrombyl ; K-Vitan ; Kaergona ; Kanone ; Kappaxan ; Kappaxin ; Karcon ; Kareon ; Kativ-G ; Kayklot ; Kaykot ; Kaynone ; Kayquinone ; Kipca ; Kipca-Oil Soluble ; Klottone ; Koaxin ; Kolklot ; Menadion ; Menaphthene ; Menaphthon ; Menaphthone ; Menaphtone ; Menaquinone ; Menaquinone O ; Mitenon ; Mitenone ; MNQ ; Panosine ; Prokayvit ; Synkay ; Thyloquinone ; Vitamin K0 ; Vitamin K3 ; Vitamin K3: 1,4-Dihydro-1,4-dioxo-2-methylnaphthalene	http://www.wikidata.org/entity/Q192471
11466	tepoxalin	CN(C(=O)CCC1=NN(C(=C1)C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)OC)O	InChI=1S/C20H20ClN3O3/c1-23(26)20(25)12-7-16-13-19(14-3-5-15(21)6-4-14)24(22-16)17-8-10-18(27-2)11-9-17/h3-6,8-11,13,26H,7,12H2,1-2H3	5-(p-Chlorophenyl)-1-(p-methoxyphenyl)-N-methylpyrazole-3-propionohydroxamic acid ; ORF 20485 ; ORF-20485 ; RWJ 20485	http://www.wikidata.org/entity/Q7701370
00927	famotidine	C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N	InChI=1S/C8H15N7O2S3/c9-6(15-20(12,16)17)1-2-18-3-5-4-19-8(13-5)14-7(10)11/h4H,1-3H2,(H2,9,15)(H2,12,16,17)(H4,10,11,13,14)	Famosan ; Famotal ; Famotep ; Famotidina ; Famotidinum ; Famotin ; Famovane ; Famowal ; Gaster® ; Gastridan ; Gastridin ; Gastrion ; Gastrodomina ; Gastrofam ; Gastropen ; Gastrosidin ; Hacip ; Huberdina ; Ingastri ; Invigan ; Lecedil ; Mensoma ; Midefam ; MK-208 ; Motiax ; Muclox ; Mylanta AR ; N-Sulfamoyl-3-((2-guanidinothiazol-4-yl)methylthio)propionamide ; Neocidine ; Nevofam ; Notidin ; Novo-Famotidine ; Nulceran ; Nulcerin ; Panalba ; Pepcid ; Pepcid® ; Pepcidin ; Pepcidin Pepcidine ; Pepdine ; Pepdul ; Pepfamin ; Peptan ; Peptidin ; Purifam ; Quamatel ; Quamtel ; Renapepsa ; Restadin ; Rogasti ; Rubacina ; Tipodex ; Topcid ; Ulcatif ; Ulceprax ; Ulcofam ; Ulfagel ; Ulfam ; Ulfamid ; Ulfinol ; Ulgarine ; Vagostal ; Brolin ; Mosul ; Gastro ; Tamin ; (1-Amino-3-(((2-((diaminomethylene)amino)-4-thiazolyl)methyl)thio)propylidene)sulfamide ; 3-(((2-((Aminoiminomethyl)amino)-4-thiazolyl)methyl)thio)-N-(aminosulfonyl)propanimidamide ; 3-(((2-((Diaminomethylene)amino)-4-thiazolyl)methyl)thio)-N(sup 2)-sulfamoylpropionamidine ; 3-{[(2-carbamimidamido-1,3-thiazol-4-yl)methyl]sulfanyl}-N-sulfamoylpropanimidamide ; Amfamox ; Antodine ; Apo-Famotidine ; Apogastine ; Bestidine ; Blocacid ; Cepal ; Confobos ; Cronol ; Cuantin ; Famocid ; Famodar ; Famodil ; Famodin ; Famodine ; Famogard ; Famonit ; Famopsin ; Famos	http://www.wikidata.org/entity/Q411159
00019	pegfilgrastim				http://www.wikidata.org/entity/Q1592932
00213	pantoprazole	COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC	InChI=1S/C16H15F2N3O4S/c1-23-13-5-6-19-12(14(13)24-2)8-26(22)16-20-10-4-3-9(25-15(17)18)7-11(10)21-16/h3-7,15H,8H2,1-2H3,(H,20,21)	PAN023 ; SK-96022 ; 6-(difluoromethoxy)-2-{[(3,4-dimethoxypyridin-2-yl)methane]sulfinyl}-1H-1,3-benzodiazole ; BY-1023	http://www.wikidata.org/entity/Q286846
09126	chorionic gonadotropin				http://www.wikidata.org/entity/Q407172
00136	calcitriol	CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C	InChI=1S/C27H44O3/c1-18(8-6-14-26(3,4)30)23-12-13-24-20(9-7-15-27(23,24)5)10-11-21-16-22(28)17-25(29)19(21)2/h10-11,18,22-25,28-30H,2,6-9,12-17H2,1,3-5H3/b20-10+,21-11-/t18-,22-,23-,24+,25+,27-/m1/s1	(1alpha,3beta,5Z,7E)-9,10-secocholesta-5,7,10(19)-triene-1,3,25-triol ; (1R,3S,5Z)-5-{2-[(1R,3aS,4E,7aR)-1-[(2R)-6-hydroxy-6-methylheptan-2-yl]-7a-methyl-octahydro-1H-inden-4-ylidene]ethylidene}-4-methylidenecyclohexane-1,3-diol ; (1S,3R,5Z,7E)-9,10-secocholesta-5,7,10-triene-1,3,25-triol ; (1α,3β,5Z,7E)-9,10-secocholesta-5,7,10(19)-triene-1,3,25-triol ; (3b,5Z,7E)-9,10-Secocholesta-5,7,10(19)-trienetriol ; (5Z,7E)-(1S,3R)-9,10-secocholesta-5,7,10(19)-triene-1,3,25-triol ; 1-alpha-25-Dihydroxyvitamin D3 ; 1-alpha,25-Dihydroxyvitamin D3 ; 1,25 Dihydroxycholecalciferol ; 1,25-DHCC ; 1,25-dihydroxycholecalciferol ; 1,25-Dihydroxycholecalciferol ; 1,25-Dihydroxyvitamin D ; 1,25-Dihydroxyvitamin D3 ; 1a,25-(OH)2D3 ; 1a,25-Dihydroxycholecalciferol ; 1a,25-Dihydroxyvitamin D3 ; 1alpha,25-dihydroxycholecalciferol ; 1alpha,25-dihydroxyvitamin D3 ; 1alpha,25(OH)2D3 ; 1α,25-dihydroxycholecalciferol ; 1α,25-dihydroxyvitamin D3 ; 1α,25(OH)2D3 ; 25-Dihydroxycholecalciferol ; 5-{2-[1-(5-hydroxy-1,5-dimethyl-hexyl)-7a-methyl-octahydro-inden-4-ylidene]-ethylidene}-4-methylene-cyclohexane-1,3-diol ; Calcijex ; Calcijex® ; Calcitriol ; Calcitriolum ; Decostriol ; Dihydroxyvitamin D3 ; Ro 21-5535 ; Rocaltrol ; Rocaltrol® ; Silkis ; Soltriol ; Topitriol ; Toptriol	http://www.wikidata.org/entity/Q139195
00327	hydromorphone	CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(=O)CC4	InChI=1S/C17H19NO3/c1-18-7-6-17-10-3-5-13(20)16(17)21-15-12(19)4-2-9(14(15)17)8-11(10)18/h2,4,10-11,16,19H,3,5-8H2,1H3/t10-,11+,16-,17-/m0/s1	Hydromorphone ; hydromorphone hydrochloride ; (-)-(5R)-4,5-Epoxy-3-hydroxy-9alpha-methylmorphinan-6-one ; 4,5-Epoxy-3-hydroxy-17-methylmorphinan-6-one ; 4,5alpha-Epoxy-3-hydroxy-17-methyl-6-morphinanone ; 6-Deoxy-7,8-dihydro-6-oxomorphine ; 7,8-Dihydromorphinone ; Dihydromorfinon ; Dihydromorphinone ; Dilaudid® ; Dimorphone ; Hidromorfona ; Hydromorfona ; Hydromorphonum ; Idromorfone ; Palladone®	http://www.wikidata.org/entity/Q303646
11380	cambendazole				http://www.wikidata.org/entity/Q15726127
00288	amcinonide	CC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CCC5=CC(=O)C=CC54C)F)O)C)OC6(O2)CCCC6	InChI=1S/C28H35FO7/c1-16(30)34-15-22(33)28-23(35-26(36-28)9-4-5-10-26)13-20-19-7-6-17-12-18(31)8-11-24(17,2)27(19,29)21(32)14-25(20,28)3/h8,11-12,19-21,23,32H,4-7,9-10,13-15H2,1-3H3/t19-,20-,21-,23+,24-,25-,27-,28+/m0/s1	CL-34699 ; Cyclocort® ; Triamcinolonacetatcyclopentanonid	http://www.wikidata.org/entity/Q4742041
06264	tolperisone	CC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2	InChI=1S/C16H23NO/c1-13-6-8-15(9-7-13)16(18)14(2)12-17-10-4-3-5-11-17/h6-9,14H,3-5,10-12H2,1-2H3	Mydeton ; Tolperisone	http://www.wikidata.org/entity/Q369648
12095	telotristat ethyl	CCOC(=O)C(CC1=CC=C(C=C1)C2=CC(=NC(=N2)N)OC(C3=C(C=C(C=C3)Cl)N4C=CC(=N4)C)C(F)(F)F)N	InChI=1S/C27H26ClF3N6O3/c1-3-39-25(38)20(32)12-16-4-6-17(7-5-16)21-14-23(35-26(33)34-21)40-24(27(29,30)31)19-9-8-18(28)13-22(19)37-11-10-15(2)36-37/h4-11,13-14,20,24H,3,12,32H2,1-2H3,(H2,33,34,35)/t20-,24+/m0/s1	Xermelo ; LX1032 ; LX1606	http://www.wikidata.org/entity/Q27270371
00926	etretinate	CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C(=C(C=C1C)OC)C)C	InChI=1S/C23H30O3/c1-8-26-23(24)14-17(3)11-9-10-16(2)12-13-21-18(4)15-22(25-7)20(6)19(21)5/h9-15H,8H2,1-7H3/b11-9+,13-12+,16-10+,17-14+	3,7-Dimethyl-9-(4-methoxy-2,3,6-trimethylphenyl)-2,4,6,8-nonanetetraenoic acid ethyl ester ; Ethyl (all-E)-9-(4-methoxy-2,3,6-trimethylphenyl)-3,7-dimethyl-2,4,6,8-nonatetraenoate ; Ethyl all-trans-9-(4-methoxy-2,3,6-trimethylphenyl)-3,7-dimethyl-2,4,6,8-nonatetraenoate ; Etretinate ; Ro-109359 ; Tegison®	http://www.wikidata.org/entity/Q554297
01213	fomepizole	CC1=CNN=C1	InChI=1S/C4H6N2/c1-4-2-5-6-3-4/h2-3H,1H3,(H,5,6)	4-Methylpyrazol ; 4-methylpyrazole ; 4-MP ; Antizol ; Fomepizol ; Fomepizole ; Fomepizolum	http://www.wikidata.org/entity/Q416410
00767	benzquinamide	CCN(CC)C(=O)C1CN2CCC3=CC(=C(C=C3C2CC1OC(=O)C)OC)OC	InChI=1S/C22H32N2O5/c1-6-23(7-2)22(26)17-13-24-9-8-15-10-20(27-4)21(28-5)11-16(15)18(24)12-19(17)29-14(3)25/h10-11,17-19H,6-9,12-13H2,1-5H3	Emete-Con ; P-2647 ; Quantril® ; BZQ ; 2-(acetoxy)-N,N-diethyl-1,3,4,6,7,11b-hexahydro-9,10-dimethoxy-2H-benzo[a]quinolizine-3-carboxamide ; 2-(acetyloxy)-N,N-diethyl-1,3,4,6,7,11b-hexahydro-9,10-dimethoxy-2H-benzo[a]quinolizine-3-carboxamide ; benzochinamide ; Benzquinamide	http://www.wikidata.org/entity/Q4890814
01216	finasteride	CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C	InChI=1S/C23H36N2O2/c1-21(2,3)25-20(27)17-8-7-15-14-6-9-18-23(5,13-11-19(26)24-18)16(14)10-12-22(15,17)4/h11,13-18H,6-10,12H2,1-5H3,(H,24,26)(H,25,27)/t14-,15-,16-,17+,18+,22-,23+/m0/s1	MK 906 ; (5alpha,17beta)-(1,1-Dimethylethyl)-3-oxo-4-azaandrost-1-ene-17-carboxamide ; MK-906 ; MK906	http://www.wikidata.org/entity/Q424167
12243	edaravone	CC1=NN(C(=O)C1)C2=CC=CC=C2	InChI=1S/C10H10N2O/c1-8-7-10(13)12(11-8)9-5-3-2-4-6-9/h2-6H,7H2,1H3	1-phenyl-3-methyl-5-oxo-2-pyrazoline ; 2,4-dihydro-5-methyl-2-phenyl-3H-pyrazol-3-one ; 3-methyl-1-phenyl-2-pyrazolin-5-one ; 3-methyl-1-phenyl-5-pyrazolone ; 3-methyl-1-phenylpyrazol-5-one ; C.I. developer 1 ; developer Z ; Edaravone ; methylphenylpyrazolone ; norphenazone ; phenyl methyl pyrazolone ; phenylmethylpyrazolone	http://www.wikidata.org/entity/Q335099
00216	eletriptan	CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4	InChI=1S/C22H26N2O2S/c1-24-12-5-6-19(24)15-18-16-23-22-10-9-17(14-21(18)22)11-13-27(25,26)20-7-3-2-4-8-20/h2-4,7-10,14,16,19,23H,5-6,11-13,15H2,1H3/t19-/m1/s1	UK 116044	http://www.wikidata.org/entity/Q415032
09047	finafloxacin	C1CC1N2C=C(C(=O)C3=CC(=C(C(=C32)C#N)N4CC5C(C4)OCCN5)F)C(=O)O	InChI=1S/C20H19FN4O4/c21-14-5-11-17(25(10-1-2-10)7-13(19(11)26)20(27)28)12(6-22)18(14)24-8-15-16(9-24)29-4-3-23-15/h5,7,10,15-16,23H,1-4,8-9H2,(H,27,28)/t15-,16-/m0/s1	8-Cyano-1-cyclopropyl-6-fluoro-7-[(4aS,7aS)-hexahydropyrrolo[3,4-b][1,4]oxazin-6(2H)-yl]-4-oxo-1,4-dihydro-3-quinolinecarboxylic acid ; Finafloxacin ; gastrochinolon ; gastroquinolone	http://www.wikidata.org/entity/Q21011229
00022	peginterferon alfa-2b				http://www.wikidata.org/entity/Q7160789
13425	flutrimazole	C1=CC=C(C=C1)C(C2=CC=C(C=C2)F)(C3=CC=CC=C3F)N4C=CN=C4	InChI=1S/C22H16F2N2/c23-19-12-10-18(11-13-19)22(26-15-14-25-16-26,17-6-2-1-3-7-17)20-8-4-5-9-21(20)24/h1-16H	1-(2,4'-difluorotrityl)imidazole ; 1-(o-Fluoro-alpha-(p-fluorophenyl)-alpha-phenylbenzyl)imidazole	http://www.wikidata.org/entity/Q5462984
00176	fluvoxamine	COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F	InChI=1S/C15H21F3N2O2/c1-21-10-3-2-4-14(20-22-11-9-19)12-5-7-13(8-6-12)15(16,17)18/h5-8H,2-4,9-11,19H2,1H3/b20-14+	Fluvoxamine ; Fluvoxamina ; Fluvoxaminum ; Luvox® ; U-23000	http://www.wikidata.org/entity/Q409236
01058	praziquantel	C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2	InChI=1S/C19H24N2O2/c22-18-13-20(19(23)15-7-2-1-3-8-15)12-17-16-9-5-4-6-14(16)10-11-21(17)18/h4-6,9,15,17H,1-3,7-8,10-13H2	EMBAY-8440	http://www.wikidata.org/entity/Q424145
01407	(RS)-clenbuterol	CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O	InChI=1S/C12H18Cl2N2O/c1-12(2,3)16-6-10(17)7-4-8(13)11(15)9(14)5-7/h4-5,10,16-17H,6,15H2,1-3H3	(+-)-clenbuterol ; (±)-clenbuterol ; 1-(4-amino-3,5-dichloro-phenyl)-2-tert-butylamino-ethanol ; 1-(4-Amino-3,5-dichloro-phenyl)-2-tert-butylamino-ethanol ; 4-amino-3,5-dichloro-alpha-(((1,1-dimethylethyl)amino)methyl)benzenemethanol ; 4-amino-3,5-Dichloro-alpha-(((1,1-dimethylethyl)amino)methyl)benzenemethanol ; 4-amino-alpha-((tert-butylamino)methyl)-3,5-dichlorobenzyl alcohol ; 4-amino-alpha-((Tert-butylamino)methyl)-3,5-dichlorobenzyl alcohol ; 4-amino-α-((tert-butylamino)methyl)-3,5-dichlorobenzyl alcohol ; NAB-365	http://www.wikidata.org/entity/Q223412
09117	paraldehyde	CC1OC(OC(O1)C)C	InChI=1S/C6H12O3/c1-4-7-5(2)9-6(3)8-4/h4-6H,1-3H3	1,3,5-trimethyl-2,4,6-trioxane ; 2,4,6-trimethyl-1,3,5-trioxane ; 2,4,6-trimethyl-s-trioxane ; acetaldehyde trimer ; paraacetaldehyde ; paracetaldehyde ; Paraldehyde ; Paral	http://www.wikidata.org/entity/Q424342
08871	eribulin	CC1CC2CCC3C(=C)CC(O3)CCC45CC6C(O4)C7C(O6)C(O5)C8C(O7)CCC(O8)CC(=O)CC9C(CC(C1=C)O2)OC(C9OC)CC(CN)O	InChI=1S/C40H59NO11/c1-19-11-24-5-7-28-20(2)12-26(45-28)9-10-40-17-33-36(51-40)37-38(50-33)39(52-40)35-29(49-37)8-6-25(47-35)13-22(42)14-27-31(16-30(46-24)21(19)3)48-32(34(27)44-4)15-23(43)18-41/h19,23-39,43H,2-3,5-18,41H2,1,4H3/t19-,23+,24+,25-,26+,27+,28+,29+,30-,31+,32-,33-,34-,35+,36+,37+,38-,39+,40+/m1/s1	2-(3-Amino-2-hydroxypropyl)hexacosahydro-3-methoxy- 26-methyl-20,27-bis(methylene)11,15-18,21-24,28-triepoxy- 7,9-ethano-12,15-methano-9H,15H-furo(3,2-i)furo(2',3'-5,6) pyrano(4,3-b)(1,4)dioxacyclopentacosin-5-(4H)-one ; E7389 ; ER-086526 ; eribulin mesylate ; L01XX41	http://www.wikidata.org/entity/Q408717
00258	calcium acetate	CC(=O)[O-].CC(=O)[O-].[Ca+2]	InChI=1S/2C2H4O2.Ca/c2*1-2(3)4;/h2*1H3,(H,3,4);/q;;+2/p-2	Acetate OF lime ; Brown acetate of lime ; Ca(OAC)2 ; calcium ethanoate ; calcium(II) acetate ; Eliphos ; Gray acetate of lime ; Lime acetate ; Lime pyrolignite ; Phoslo ; Phoslo Gelcaps ; Phoslyra	http://www.wikidata.org/entity/Q409251
06783	Prussian blue	[Fe+3].[Fe+3].[Fe+3].[Fe+3].N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N	InChI=1S/18CN.7Fe/c18*1-2;;;;;;;/q;;;;;;;;;;;;;;;;;;3*-4;4*+3	Paris blue ; Berlin blue ; CI 77510 ; Ferric ferrocyanide ; Ferric hexacyanoferrate ; Ferric hexacyanoferrate(II) ; Ferrocin ; Iron(III) ferrocyanide ; Iron(III) hexacyanoferrate(II) ; Parisian blue ; Prussian blue insoluble	http://www.wikidata.org/entity/Q421894
01390	sodium bicarbonate	C(=O)(O)[O-].[Na+]	InChI=1S/CH2O3.Na/c2-1(3)4;/h(H2,2,3,4);/q;+1/p-1	Sodium Bicarbonate ; Neut ; Citrosodina ; e 500 ; e-500 ; e500 ; NaHCO3 ; Soda Mint ; sodium hydrogencarbonate ; baking soda ; bicarbonate of soda ; carbonic acid monosodium salt ; monosodium carbonate ; sodium acid carbonate ; sodium hydrogen carbonate	http://www.wikidata.org/entity/Q179731
00343	diltiazem	CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC	InChI=1S/C22H26N2O4S/c1-15(25)28-20-21(16-9-11-17(27-4)12-10-16)29-19-8-6-5-7-18(19)24(22(20)26)14-13-23(2)3/h5-12,20-21H,13-14H2,1-4H3/t20-,21+/m1/s1	(+)-cis-5-[2-(dimethylamino)ethyl]-2,3-dihydro-3-hydroxy-2-(p-methoxyphenyl)-1,5-benzothiazepin-4(5H)-one acetate ester ; (+)-cis-diltiazem ; (2S-cis)-3-(acetyloxy)-5-[2-(dimethylamino)ethyl]-2,3-dihydro-2-(4-methoxyphenyl)-1,5-benzothiazepin-4(5H)-one ; (2S,3S)-5-(2-(dimethylamino)ethyl)-2-(4-methoxyphenyl)-4-oxo-2,3,4,5-tetrahydrobenzo[b][1,4]thiazepin-3-yl acetate ; Cardizem® ; CRD-401 ; D-(cis)-diltiazem ; D-cis-diltiazem ; Dilacor-XR® ; DILTIAZEM ; RG-83606	http://www.wikidata.org/entity/Q422229
00924	cyclobenzaprine	CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31	InChI=1S/C20H21N/c1-21(2)15-7-12-20-18-10-5-3-8-16(18)13-14-17-9-4-6-11-19(17)20/h3-6,8-14H,7,15H2,1-2H3	Cyclobenzaprine ; Fexmid ; (3-Dibenzo[a,d]cyclohepten-5-ylidene-propyl)-dimethyl-amine ; Amrix® ; Ciclobenzaprina ; Cyclobenzaprinum ; MK-130 ; N,N-dimethyl-5H-dibenzo(a,d)cycloheptene-Delta(5,gamma)-propylamine ; N,N-Dimethyl-5H-dibenzo(a,D)cycloheptene-delta(5,gamma)-propylamine ; N,N-dimethyl-5H-dibenzo(a,d)cycloheptene-Δ5,γ-propylamine	http://www.wikidata.org/entity/Q5198674
00924	cyclobenzaprine	CN(C)CCC=C1c2ccccc2C=Cc3c1cccc3	InChI=1S/C20H21N/c1-21(2)15-7-12-20-18-10-5-3-8-16(18)13-14-17-9-4-6-11-19(17)20/h3-6,8-14H,7,15H2,1-2H3	Cyclobenzaprine ; Fexmid ; (3-Dibenzo[a,d]cyclohepten-5-ylidene-propyl)-dimethyl-amine ; Amrix® ; Ciclobenzaprina ; Cyclobenzaprinum ; MK-130 ; N,N-dimethyl-5H-dibenzo(a,d)cycloheptene-Delta(5,gamma)-propylamine ; N,N-Dimethyl-5H-dibenzo(a,D)cycloheptene-delta(5,gamma)-propylamine ; N,N-dimethyl-5H-dibenzo(a,d)cycloheptene-Δ5,γ-propylamine	http://www.wikidata.org/entity/Q5198674
00918	almotriptan	CN(C)CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N3CCCC3	InChI=1S/C17H25N3O2S/c1-19(2)10-7-15-12-18-17-6-5-14(11-16(15)17)13-23(21,22)20-8-3-4-9-20/h5-6,11-12,18H,3-4,7-10,13H2,1-2H3	Almotriptan ; 1-(((3-(2-(Dimethylamino)ethyl)indol-5-yl)methyl)sulfonyl)pyrrolidine ; Axert® ; LAS-31416 ; PNU-180638E	http://www.wikidata.org/entity/Q409729
00135	L-tyrosineyhjnb	C1=CC(=CC=C1CC(C(=O)O)N)O	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1	tyrosine ; (-)-alpha-amino-p-hydroxyhydrocinnamic acid ; (−)-α-amino-p-hydroxyhydrocinnamic acid ; (2S)-2-amino-3-(4-hydroxyphenyl)propanoic acid ; (2S)-2-amino-3-(4-hydroxyphenyl)propionic acid ; (2S)-2-azanyl-3-(4-hydroxyphenyl)propanoic acid ; (S)-(-)-tyrosine ; (S)-2-amino-3-(p-hydroxyphenyl)propionic acid ; (S)-3-(p-hydroxyphenyl)alanine ; (S)-alpha-amino-4-hydroxybenzenepropanoic acid ; (S)-tyrosine ; (S)-α-amino-4-hydroxybenzenepropanoic acid ; 4-hydroxy-L-phenylalanine ; Y ; Tyr	http://www.wikidata.org/entity/Q188017
00479	amikacin	C1C(C(C(C(C1NC(=O)C(CCN)O)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)O)N	InChI=1S/C22H43N5O13/c23-2-1-8(29)20(36)27-7-3-6(25)18(39-22-16(34)15(33)13(31)9(4-24)37-22)17(35)19(7)40-21-14(32)11(26)12(30)10(5-28)38-21/h6-19,21-22,28-35H,1-5,23-26H2,(H,27,36)/t6-,7+,8-,9+,10+,11-,12+,13+,14+,15-,16+,17-,18+,19-,21+,22+/m0/s1	1-N-(L(-)-gamma-amino-alpha-Hydroxybutyryl)kanamycin a ; Amicacin ; Amiglyde-v ; Amikacin ; Amikacina ; Amikacine ; Amikacinum ; Amikavet ; AMK ; Briclin ; O-3-amino-3-Deoxy-alpha-D-glucopyranosyl-(1->4)-O-(6-amino-6-deoxy-alpha-D-glucopyranosyl-(1->6))-N(3)-(4-amino-L-2-hydroxybutyryl)-2-deoxy-L-streptamine	http://www.wikidata.org/entity/Q408529
