Entity1_id	Entity1_name	Entity1_type	Entity2_id	Entity2_name	Entity2_type	Category
01195	flecainide	Chemical	01218	halofantrine	Chemical	interacts with
00215	(RS)-citalopram	Chemical	DOID:2030	anxiety disorder	Disease	treats
00215	(RS)-citalopram	Chemical	DOID:4964	neurotic disorder	Disease	treats
00215	(RS)-citalopram	Chemical	DOID:10933	obsessive-compulsive disorder	Disease	treats
00904	ondansetron	Chemical	00207	azithromycin	Chemical	interacts with
00904	ondansetron	Chemical	DOID:1574	alcohol abuse	Disease	treats
00215	(RS)-citalopram	Chemical	DOID:302	substance abuse	Disease	treats
00215	(RS)-citalopram	Chemical	DOID:1307	dementia	Disease	treats
00215	(RS)-citalopram	Chemical	DOID:2055	post-traumatic stress disorder	Disease	treats
00215	(RS)-citalopram	Chemical	00207	azithromycin	Chemical	interacts with
00215	(RS)-citalopram	Chemical	DOID:1574	alcohol abuse	Disease	treats
00215	(RS)-citalopram	Chemical	DOID:14320	generalized anxiety disorder	Disease	treats
00215	(RS)-citalopram	Chemical	DOID:12785	diabetic polyneuropathy	Disease	treats
04855	dronedarone	Chemical	00207	azithromycin	Chemical	interacts with
00215	(RS)-citalopram	Chemical	DOID:3324	mood disorder	Disease	treats
00215	(RS)-citalopram	Chemical	DOID:0050742	nicotine dependence	Disease	treats
00215	(RS)-citalopram	Chemical	DOID:150	mental disorder	Disease	treats
00904	ondansetron	Chemical	DOID:2326	gastroenteritis	Disease	treats
00701	amprenavir	Chemical	01201	rifapentine	Chemical	interacts with
01195	flecainide	Chemical	00477	chlorpromazine	Chemical	interacts with
00608	chloroquine	Chemical	00308	ibutilide	Chemical	interacts with
01195	flecainide	Chemical	00308	ibutilide	Chemical	interacts with
00320	dihydroergotamine	Chemical	01264	darunavir	Chemical	interacts with
00608	chloroquine	Chemical	00604	cisapride	Chemical	interacts with
00608	chloroquine	Chemical	00280	disopyramide	Chemical	interacts with
00320	dihydroergotamine	Chemical	01026	Ketoconazole	Chemical	interacts with
00608	chloroquine	Chemical	01208	sparfloxacin	Chemical	interacts with
01195	flecainide	Chemical	00604	cisapride	Chemical	interacts with
01195	flecainide	Chemical	00280	disopyramide	Chemical	interacts with
01195	flecainide	Chemical	01208	sparfloxacin	Chemical	interacts with
00701	amprenavir	Chemical	DOID:635	HIV/AIDS	Disease	treats
00701	amprenavir	Chemical	DOID:526	human immunodeficiency virus infectious disease	Disease	treats
00608	chloroquine	Chemical	00204	dofetilide	Chemical	interacts with
00450	droperidol	Chemical	01100	pimozide	Chemical	interacts with
00333	(RS)-methadone	Chemical	01100	pimozide	Chemical	interacts with
00701	amprenavir	Chemical	00615	rifabutin	Chemical	interacts with
01195	flecainide	Chemical	00204	dofetilide	Chemical	interacts with
00682	rac-warfarin	Chemical	DOID:224	transient cerebral isolation	Disease	treats
00682	rac-warfarin	Chemical	DOID:3875	thrombophlebitis	Disease	treats
00682	rac-warfarin	Chemical	DOID:4079	heart valve disease	Disease	treats
00682	rac-warfarin	Chemical	01050	ibuprofen	Chemical	interacts with
00608	chloroquine	Chemical	00477	chlorpromazine	Chemical	interacts with
00682	rac-warfarin	Chemical	DOID:0060903	thrombosis	Disease	treats
00682	rac-warfarin	Chemical	DOID:0060224	atrial fibrillation	Disease	treats
00422	methylphenidate	Chemical	DOID:1094	attention deficit hyperactivity disorder	Disease	treats
00489	sotalol	Chemical	00207	azithromycin	Chemical	interacts with
01195	flecainide	Chemical	01244	bepridil	Chemical	interacts with
00489	sotalol	Chemical	01100	pimozide	Chemical	interacts with
00422	methylphenidate	Chemical	00780	phenelzine	Chemical	interacts with
01195	flecainide	Chemical	00933	mesoridazine	Chemical	interacts with
00472	fluoxetine	Chemical	DOID:3324	mood disorder	Disease	treats
00422	methylphenidate	Chemical	DOID:0050432	Asperger syndrome	Disease	treats
01195	flecainide	Chemical	01599	probucol	Chemical	interacts with
00422	methylphenidate	Chemical	DOID:4964	neurotic disorder	Disease	treats
00472	fluoxetine	Chemical	00780	phenelzine	Chemical	interacts with
00472	fluoxetine	Chemical	DOID:150	mental disorder	Disease	treats
00472	fluoxetine	Chemical	DOID:12129	bulimia nervosa	Disease	treats
00472	fluoxetine	Chemical	DOID:2030	anxiety disorder	Disease	treats
00472	fluoxetine	Chemical	DOID:8670	eating disorder	Disease	treats
00472	fluoxetine	Chemical	DOID:0050432	Asperger syndrome	Disease	treats
00472	fluoxetine	Chemical	DOID:4964	neurotic disorder	Disease	treats
00472	fluoxetine	Chemical	DOID:594	panic disorder	Disease	treats
00472	fluoxetine	Chemical	DOID:10933	obsessive-compulsive disorder	Disease	treats
00908	quinidine	Chemical	00207	azithromycin	Chemical	interacts with
00422	methylphenidate	Chemical	DOID:8619	hypersomnia	Disease	treats
00472	fluoxetine	Chemical	DOID:2055	post-traumatic stress disorder	Disease	treats
00682	rac-warfarin	Chemical	DOID:114	heart disease	Disease	treats
00682	rac-warfarin	Chemical	DOID:9477	pulmonary embolism	Disease	treats
00908	quinidine	Chemical	01100	pimozide	Chemical	interacts with
01169	arsenic trioxide	Chemical	00199	erythromycin	Chemical	interacts with
00608	chloroquine	Chemical	00261	anagrelide	Chemical	interacts with
01599	probucol	Chemical	00199	erythromycin	Chemical	interacts with
01599	probucol	Chemical	DOID:3393	coronary artery disease	Disease	treats
01195	flecainide	Chemical	00261	anagrelide	Chemical	interacts with
01599	probucol	Chemical	DOID:1168	familial hyperlipidemia	Disease	treats
01599	probucol	Chemical	DOID:2349	arteriosclerosis	Disease	treats
01169	arsenic trioxide	Chemical	DOID:0060318	acute promyelocytic leukemia	Disease	treats
00477	chlorpromazine	Chemical	00608	chloroquine	Chemical	interacts with
00261	anagrelide	Chemical	00608	chloroquine	Chemical	interacts with
00608	chloroquine	Chemical	04855	dronedarone	Chemical	interacts with
01195	flecainide	Chemical	04855	dronedarone	Chemical	interacts with
00904	ondansetron	Chemical	01169	arsenic trioxide	Chemical	interacts with
00215	(RS)-citalopram	Chemical	01169	arsenic trioxide	Chemical	interacts with
00422	methylphenidate	Chemical	01247	isocarboxazid	Chemical	interacts with
00472	fluoxetine	Chemical	01247	isocarboxazid	Chemical	interacts with
00608	chloroquine	Chemical	00215	(RS)-citalopram	Chemical	interacts with
00738	pentamidine	Chemical	00215	(RS)-citalopram	Chemical	interacts with
01195	flecainide	Chemical	00215	(RS)-citalopram	Chemical	interacts with
01035	procainamide	Chemical	00215	(RS)-citalopram	Chemical	interacts with
00904	ondansetron	Chemical	00679	thioridazine	Chemical	interacts with
01035	procainamide	Chemical	04855	dronedarone	Chemical	interacts with
04855	dronedarone	Chemical	00907	cocaine	Chemical	interacts with
00215	(RS)-citalopram	Chemical	00907	cocaine	Chemical	interacts with
04855	dronedarone	Chemical	01211	clarithromycin	Chemical	interacts with
00608	chloroquine	Chemical	00904	ondansetron	Chemical	interacts with
01195	flecainide	Chemical	00904	ondansetron	Chemical	interacts with
00215	(RS)-citalopram	Chemical	01211	clarithromycin	Chemical	interacts with
01149	nefazodone	Chemical	DOID:4964	neurotic disorder	Disease	treats
00669	sumatriptan	Chemical	01247	isocarboxazid	Chemical	interacts with
00669	sumatriptan	Chemical	DOID:13375	giant cell arteritis	Disease	treats
01149	nefazodone	Chemical	DOID:2055	post-traumatic stress disorder	Disease	treats
00669	sumatriptan	Chemical	DOID:6364	migraine	Disease	treats
00669	sumatriptan	Chemical	DOID:12783	migraine without aura	Disease	treats
01149	nefazodone	Chemical	DOID:1596	mental depression	Disease	treats
00215	(RS)-citalopram	Chemical	00679	thioridazine	Chemical	interacts with
00904	ondansetron	Chemical	00907	cocaine	Chemical	interacts with
00477	chlorpromazine	Chemical	00637	astemizole	Chemical	interacts with
00669	sumatriptan	Chemical	DOID:10024	migraine with aura	Disease	treats
14750	cidoxepin	Chemical	01247	isocarboxazid	Chemical	interacts with
00289	atomoxetine	Chemical	DOID:1094	attention deficit hyperactivity disorder	Disease	treats
04855	dronedarone	Chemical	00679	thioridazine	Chemical	interacts with
01149	nefazodone	Chemical	01247	isocarboxazid	Chemical	interacts with
00289	atomoxetine	Chemical	01247	isocarboxazid	Chemical	interacts with
14750	cidoxepin	Chemical	DOID:2030	anxiety disorder	Disease	treats
14750	cidoxepin	Chemical	DOID:4964	neurotic disorder	Disease	treats
14750	cidoxepin	Chemical	DOID:3310	atopic dermatitis	Disease	treats
00904	ondansetron	Chemical	01211	clarithromycin	Chemical	interacts with
00945	aspirin	Chemical	DOID:114	heart disease	Disease	treats
00608	chloroquine	Chemical	01118	amiodarone	Chemical	interacts with
00945	aspirin	Chemical	DOID:8398	osteoarthritis	Disease	treats
00945	aspirin	Chemical	DOID:7148	rheumatoid arthritis	Disease	treats
01195	flecainide	Chemical	01118	amiodarone	Chemical	interacts with
00945	aspirin	Chemical	DOID:13189	gout	Disease	treats
00945	aspirin	Chemical	DOID:13001	carotid artery stenosis	Disease	treats
00945	aspirin	Chemical	DOID:1586	rheumatic fever	Disease	treats
00738	pentamidine	Chemical	00904	ondansetron	Chemical	interacts with
00945	aspirin	Chemical	00313	valproic acid	Chemical	interacts with
00945	aspirin	Chemical	DOID:0060224	atrial fibrillation	Disease	treats
00945	aspirin	Chemical	DOID:13378	Kawasaki disease	Disease	treats
00945	aspirin	Chemical	DOID:1727	retinal vein occlusion	Disease	treats
01035	procainamide	Chemical	00904	ondansetron	Chemical	interacts with
00945	aspirin	Chemical	DOID:9408	acute myocardial infarction	Disease	treats
00738	pentamidine	Chemical	01118	amiodarone	Chemical	interacts with
01035	procainamide	Chemical	01118	amiodarone	Chemical	interacts with
00227	lovastatin	Chemical	01118	amiodarone	Chemical	interacts with
00904	ondansetron	Chemical	00502	haloperidol	Chemical	interacts with
00904	ondansetron	Chemical	00477	chlorpromazine	Chemical	interacts with
00701	amprenavir	Chemical	00564	carbamazepin	Chemical	interacts with
00215	(RS)-citalopram	Chemical	00477	chlorpromazine	Chemical	interacts with
04855	dronedarone	Chemical	00477	chlorpromazine	Chemical	interacts with
00215	(RS)-citalopram	Chemical	00502	haloperidol	Chemical	interacts with
04855	dronedarone	Chemical	00502	haloperidol	Chemical	interacts with
00682	rac-warfarin	Chemical	00586	diclofenac	Chemical	interacts with
01599	probucol	Chemical	00502	haloperidol	Chemical	interacts with
01195	flecainide	Chemical	00908	quinidine	Chemical	interacts with
00608	chloroquine	Chemical	00908	quinidine	Chemical	interacts with
00422	methylphenidate	Chemical	01168	procarbazine	Chemical	interacts with
01169	arsenic trioxide	Chemical	00502	haloperidol	Chemical	interacts with
00472	fluoxetine	Chemical	01168	procarbazine	Chemical	interacts with
00227	lovastatin	Chemical	00661	verapamil	Chemical	interacts with
00227	lovastatin	Chemical	01167	itraconazole	Chemical	interacts with
00608	chloroquine	Chemical	00738	pentamidine	Chemical	interacts with
00215	(RS)-citalopram	Chemical	01100	pimozide	Chemical	interacts with
00320	dihydroergotamine	Chemical	01167	itraconazole	Chemical	interacts with
01175	escitalopram	Chemical	DOID:14320	generalized anxiety disorder	Disease	treats
01175	escitalopram	Chemical	01211	clarithromycin	Chemical	interacts with
01175	escitalopram	Chemical	DOID:2030	anxiety disorder	Disease	treats
01175	escitalopram	Chemical	DOID:10933	obsessive-compulsive disorder	Disease	treats
01175	escitalopram	Chemical	DOID:302	substance abuse	Disease	treats
01175	escitalopram	Chemical	DOID:2055	post-traumatic stress disorder	Disease	treats
01195	flecainide	Chemical	00738	pentamidine	Chemical	interacts with
00904	ondansetron	Chemical	01100	pimozide	Chemical	interacts with
00608	chloroquine	Chemical	01035	procainamide	Chemical	interacts with
01195	flecainide	Chemical	01035	procainamide	Chemical	interacts with
01169	arsenic trioxide	Chemical	00477	chlorpromazine	Chemical	interacts with
01599	probucol	Chemical	00477	chlorpromazine	Chemical	interacts with
04855	dronedarone	Chemical	00261	anagrelide	Chemical	interacts with
00608	chloroquine	Chemical	00489	sotalol	Chemical	interacts with
01195	flecainide	Chemical	00489	sotalol	Chemical	interacts with
00176	fluvoxamine	Chemical	DOID:0080600	COVID-19	Disease	treats
00637	astemizole	Chemical	DOID:1555	urticaria	Disease	treats
00637	astemizole	Chemical	01211	clarithromycin	Chemical	interacts with
00176	fluvoxamine	Chemical	01247	isocarboxazid	Chemical	interacts with
00904	ondansetron	Chemical	00261	anagrelide	Chemical	interacts with
00215	(RS)-citalopram	Chemical	01247	isocarboxazid	Chemical	interacts with
00176	fluvoxamine	Chemical	DOID:2030	anxiety disorder	Disease	treats
00176	fluvoxamine	Chemical	DOID:0050432	Asperger syndrome	Disease	treats
00176	fluvoxamine	Chemical	DOID:4964	neurotic disorder	Disease	treats
00176	fluvoxamine	Chemical	DOID:594	panic disorder	Disease	treats
00215	(RS)-citalopram	Chemical	00261	anagrelide	Chemical	interacts with
00176	fluvoxamine	Chemical	DOID:10933	obsessive-compulsive disorder	Disease	treats
00682	rac-warfarin	Chemical	00784	mefenamic acid	Chemical	interacts with
04855	dronedarone	Chemical	00215	(RS)-citalopram	Chemical	interacts with
00904	ondansetron	Chemical	00215	(RS)-citalopram	Chemical	interacts with
00637	astemizole	Chemical	DOID:2457	giant papillary conjunctivitis	Disease	treats
00637	astemizole	Chemical	DOID:1205	allergy	Disease	treats
01175	escitalopram	Chemical	DOID:4964	neurotic disorder	Disease	treats
00637	astemizole	Chemical	DOID:2474	vernal conjunctivitis	Disease	treats
04855	dronedarone	Chemical	01100	pimozide	Chemical	interacts with
00227	lovastatin	Chemical	00196	fluconazole	Chemical	interacts with
00682	rac-warfarin	Chemical	01241	gemfibrozil	Chemical	interacts with
00637	astemizole	Chemical	01100	pimozide	Chemical	interacts with
00261	anagrelide	Chemical	00637	astemizole	Chemical	interacts with
01175	escitalopram	Chemical	01100	pimozide	Chemical	interacts with
00215	(RS)-citalopram	Chemical	01118	amiodarone	Chemical	interacts with
04855	dronedarone	Chemical	01118	amiodarone	Chemical	interacts with
00908	quinidine	Chemical	01169	arsenic trioxide	Chemical	interacts with
00489	sotalol	Chemical	01169	arsenic trioxide	Chemical	interacts with
00904	ondansetron	Chemical	04855	dronedarone	Chemical	interacts with
00215	(RS)-citalopram	Chemical	04855	dronedarone	Chemical	interacts with
00908	quinidine	Chemical	00907	cocaine	Chemical	interacts with
00489	sotalol	Chemical	00907	cocaine	Chemical	interacts with
00738	pentamidine	Chemical	00908	quinidine	Chemical	interacts with
00904	ondansetron	Chemical	01118	amiodarone	Chemical	interacts with
00261	anagrelide	Chemical	01175	escitalopram	Chemical	interacts with
00477	chlorpromazine	Chemical	01175	escitalopram	Chemical	interacts with
00215	(RS)-citalopram	Chemical	00904	ondansetron	Chemical	interacts with
04855	dronedarone	Chemical	00904	ondansetron	Chemical	interacts with
00477	chlorpromazine	Chemical	00218	moxifloxacin	Chemical	interacts with
00261	anagrelide	Chemical	00218	moxifloxacin	Chemical	interacts with
00261	anagrelide	Chemical	00908	quinidine	Chemical	interacts with
00489	sotalol	Chemical	00679	thioridazine	Chemical	interacts with
00261	anagrelide	Chemical	01118	amiodarone	Chemical	interacts with
00813	fentanyl	Chemical	DOID:6364	migraine	Disease	treats
00813	fentanyl	Chemical	DOID:3223	complex regional pain syndrome	Disease	treats
00813	fentanyl	Chemical	DOID:574	peripheral neuropathy	Disease	treats
00813	fentanyl	Chemical	DOID:870	peripheral neuropathy	Disease	treats
00477	chlorpromazine	Chemical	01118	amiodarone	Chemical	interacts with
00813	fentanyl	Chemical	DOID:302	substance abuse	Disease	treats
00450	droperidol	Chemical	00477	chlorpromazine	Chemical	interacts with
00333	(RS)-methadone	Chemical	00477	chlorpromazine	Chemical	interacts with
00908	quinidine	Chemical	00679	thioridazine	Chemical	interacts with
00813	fentanyl	Chemical	01118	amiodarone	Chemical	interacts with
00333	(RS)-methadone	Chemical	01247	isocarboxazid	Chemical	interacts with
00477	chlorpromazine	Chemical	00738	pentamidine	Chemical	interacts with
00333	(RS)-methadone	Chemical	04855	dronedarone	Chemical	interacts with
00450	droperidol	Chemical	00261	anagrelide	Chemical	interacts with
00333	(RS)-methadone	Chemical	00261	anagrelide	Chemical	interacts with
01577	D-methamphetamine	Chemical	DOID:1094	attention deficit hyperactivity disorder	Disease	treats
01577	D-methamphetamine	Chemical	01247	isocarboxazid	Chemical	interacts with
01577	D-methamphetamine	Chemical	DOID:9970	obesity	Disease	treats
00261	anagrelide	Chemical	00738	pentamidine	Chemical	interacts with
00637	astemizole	Chemical	00207	azithromycin	Chemical	interacts with
00182	DL-amphetamine	Chemical	01247	isocarboxazid	Chemical	interacts with
00450	droperidol	Chemical	04855	dronedarone	Chemical	interacts with
00477	chlorpromazine	Chemical	00908	quinidine	Chemical	interacts with
00182	DL-amphetamine	Chemical	DOID:1094	attention deficit hyperactivity disorder	Disease	treats
01175	escitalopram	Chemical	00207	azithromycin	Chemical	interacts with
00477	chlorpromazine	Chemical	00489	sotalol	Chemical	interacts with
